account_id,date,account_status,overdraft_balance,overdraft_limit,in_financial_difficulties_flag,total_value_transactions_made
-5696442201325806051,2020-01-31,OPEN,442.61,500,0,1020.48
1409156578287756054,2020-01-31,OPEN,86.96,500,0,2398.55
-7891784140114079312,2020-01-31,OPEN,107.65,500,0,963.39
5949694021804557071,2020-01-31,OPEN,454.86,500,0,2754.97
-4579916784857276430,2020-01-31,OPEN,481.95,500,0,103.12
8560694740949384340,2020-01-31,OPEN,402.46,500,0,1183.64
3816831176591733750,2020-01-31,OPEN,476.45,500,0,2895.82
-3052795709674393012,2020-01-31,OPEN,479.8,500,0,89.5
760618509668513180,2020-01-31,OPEN,230.83,500,0,698.54
-6898592433180510423,2020-01-31,OPEN,183.17,500,0,1062.59
1192229936286632984,2020-01-31,OPEN,475.08,500,0,661.25
8545514920495348179,2020-01-31,OPEN,499.99,500,0,84.88
-4290429793879612819,2020-01-31,OPEN,471.98,500,0,1002.93
-2457321335724402934,2020-01-31,OPEN,482.22,500,0,402.44
5319230811870999970,2020-01-31,OPEN,466.57,500,0,306.55
-8744012959869100652,2020-01-31,OPEN,500,500,0,660.08
-5159511015262856694,2020-01-31,OPEN,116.63,500,0,1955.87
-2728802115941100745,2020-01-31,OPEN,32.06,500,0,3715.08
4278577775061865683,2020-01-31,OPEN,157.98,500,0,1037.44
-8881481329165150646,2020-01-31,OPEN,98.67,500,0,930.7
5783275612355518318,2020-01-31,OPEN,498.41,500,0,220.33
-2481236016541523316,2020-01-31,OPEN,286.85,500,0,2638.32
-6317908091163079674,2020-01-31,OPEN,484.77,500,0,2640
7038507431283336628,2020-01-31,OPEN,108.6,500,0,89.67
-3893780967447914195,2020-01-31,OPEN,51.49,500,0,187.38
-7784937992315220753,2020-01-31,OPEN,475.93,500,0,2987.9
-3171536885295441376,2020-01-31,OPEN,299.53,500,0,1793.3
5502926679293301278,2020-01-31,OPEN,305.67,500,0,104.59
-7947286485147231953,2020-01-31,OPEN,209.6,500,0,840
-5008649112779580635,2020-01-31,OPEN,499.66,500,0,19
7469934754701748817,2020-01-31,OPEN,433.35,500,0,736.42
-9181976451703051203,2020-01-31,OPEN,499.91,500,0,66.5
7709039830624333612,2020-01-31,OPEN,363.94,500,0,704.11
-3513660640974354979,2020-01-31,OPEN,187.81,500,0,6811.84
-7381460666322346713,2020-01-31,OPEN,459.26,500,0,1479.31
-7333906929324703957,2020-01-31,OPEN,261.48,500,0,436.44
-2507327542434815194,2020-01-31,OPEN,157.75,500,0,333.66
-434625528210628031,2020-01-31,OPEN,385.06,500,0,81.94
7379076877126025355,2020-01-31,OPEN,465.82,500,0,563.74
-6545836988811202389,2020-01-31,OPEN,369.33,500,0,171.04
-2692384208278683913,2020-01-31,OPEN,494.94,500,0,1062.92
433920132413586024,2020-01-31,OPEN,471.59,500,0,40.5
5408945680332736224,2020-01-31,OPEN,239.17,500,0,1130.98
6108859233293653336,2020-01-31,OPEN,437.98,500,0,348.61
-2295384568420164283,2020-01-31,OPEN,155.57,500,0,618.95
1420841372321082608,2020-01-31,OPEN,462.9,500,0,842.84
-4012371499339869610,2020-01-31,OPEN,42.3,500,0,320.68
-4943445745270190843,2020-01-31,OPEN,478.26,500,0,116.32
5511315610958174192,2020-01-31,OPEN,85.59,500,0,185.32
-4653645538267293252,2020-01-31,OPEN,41.31,500,0,41.89
7938927617131565190,2020-01-31,OPEN,449.89,500,0,499.67
2965916515731412509,2020-01-31,OPEN,488.19,500,0,1726.24
-401231844027265332,2020-01-31,OPEN,484.92,500,0,4
3203255896135593498,2020-01-31,OPEN,458.62,500,0,352.41
-6441237331586820022,2020-01-31,OPEN,443.49,500,0,606.06
3372652443998896517,2020-01-31,OPEN,205.35,500,0,342.6
-2649197288990490873,2020-01-31,OPEN,495.51,500,0,15.49
5202433879931388336,2020-01-31,OPEN,479.42,500,0,21.5
-6174968620079839240,2020-01-31,OPEN,382,500,0,68.5
-7047376476793381052,2020-01-31,OPEN,299.48,500,0,357.2
5644778424464116636,2020-01-31,OPEN,466.85,500,0,348.41
-7024901359882437265,2020-01-31,OPEN,486.26,500,0,28.19
1939949130851095529,2020-01-31,OPEN,322.48,500,0,568.77
7852802031833584130,2020-01-31,OPEN,77.27,500,0,123.69
-896798382146888950,2020-01-31,OPEN,493.21,500,0,77.57
-3867850204480681293,2020-01-31,OPEN,471.55,500,0,220.41
-8227666803438040529,2020-01-31,OPEN,104.92,500,0,20.48
-7365142958501671290,2020-01-31,OPEN,500.41,500,0,147.46
-5820762803208903571,2020-01-31,OPEN,269.03,500,0,3173.71
4187893097128692685,2020-01-31,OPEN,499.77,500,0,61.6
-1065060483733388146,2020-01-31,OPEN,441.98,500,0,44.5
-4757365085098687240,2020-01-31,OPEN,463.97,500,0,18
-8587974984553692501,2020-01-31,OPEN,379.29,500,0,800.51
3409087971502648925,2020-01-31,OPEN,347.74,500,0,27.52
1867382562614901181,2020-01-31,OPEN,461.76,500,0,1292.14
-2434286673978408106,2020-01-31,OPEN,375.27,500,0,462.5
-3972436648059252118,2020-01-31,OPEN,346,500,0,520
-1562216359342555080,2020-01-31,OPEN,499.21,500,0,818.8
-6562386521974040621,2020-01-31,OPEN,279.74,500,0,2198.63
-478633061090236975,2020-01-31,OPEN,419.17,500,0,694.49
5038184178390182046,2020-01-31,OPEN,444.82,500,0,35.5
3834678914449691645,2020-01-31,OPEN,483.15,500,0,170.39
6395396086780604651,2020-01-31,OPEN,498.91,500,0,122.61
3432979936375902650,2020-01-31,OPEN,424.62,500,0,473.43
-576616297344718630,2020-01-31,OPEN,473.31,500,0,13302.32
-6225614086243319511,2020-01-31,OPEN,484.92,500,0,376.09
-8582469608989795170,2020-01-31,OPEN,109.34,500,0,2728.9
3427161770180605717,2020-01-31,OPEN,122.48,500,0,1212.8
2872727474704961855,2020-01-31,OPEN,463.63,500,0,2392.14
6929570241021381891,2020-01-31,OPEN,485.79,500,0,2617.59
2333404339224369633,2020-01-31,OPEN,454.82,500,0,3986.1
3479428063173305976,2020-01-31,OPEN,447.9,500,0,2650.89
-1929146863785695048,2020-01-31,OPEN,238.13,500,0,736.78
615101026619014240,2020-01-31,OPEN,422.37,500,0,1473.85
7325928208109598482,2020-01-31,OPEN,78.39,500,0,862.31
-6286934217737854059,2020-01-31,OPEN,487.94,500,0,90
-1403673279427986064,2020-01-31,OPEN,499.53,500,0,20.35
-3094596318529926381,2020-01-31,OPEN,473.8,500,0,2005.38
8224821971511635515,2020-01-31,OPEN,499.1,500,0,3017.96
-3347077597229049677,2020-01-31,OPEN,312.94,500,0,1254.67
8015411480311710823,2020-01-31,OPEN,307.77,500,0,2994.71
-2082429164345928633,2020-01-31,OPEN,475.89,500,0,115.06
-4881790994134010039,2020-01-31,OPEN,499.44,500,0,163.34
-8426951011754106448,2020-01-31,OPEN,284.24,500,0,1316.65
4601576206867883238,2020-01-31,OPEN,499.43,500,0,585.59
-5907366834223861588,2020-01-31,OPEN,236.41,500,0,1314.04
3182430742745082007,2020-01-31,OPEN,465.78,500,0,60.01
-4014395118658244255,2020-01-31,OPEN,427.53,500,0,2153.73
-5856442944065755405,2020-01-31,OPEN,495.03,500,0,1357.22
1985137465420130254,2020-01-31,OPEN,487.71,500,0,18
-2031258601002448122,2020-01-31,OPEN,489.99,500,0,93.5
-2614501388103915379,2020-01-31,OPEN,475.12,500,0,41
-6721206663115597128,2020-01-31,OPEN,71.55,500,0,894.75
996686805905835243,2020-01-31,OPEN,449.69,500,0,127.03
-9081572784097330513,2020-01-31,OPEN,77.43,500,0,631.74
-4821392790659960280,2020-01-31,OPEN,336.62,500,0,3922.2
-5842271148692724747,2020-01-31,OPEN,449.89,500,0,3069.87
-5839103364476349921,2020-01-31,OPEN,499.93,500,0,3597.93
-145547828949625481,2020-01-31,OPEN,216.36,500,0,3690.08
-1086244528147353422,2020-01-31,OPEN,405.11,500,0,95.8
-6414412697707162510,2020-01-31,OPEN,419.39,500,0,110.1
7076190083529771810,2020-01-31,OPEN,494.79,500,0,600.86
-4200084293087052822,2020-01-31,OPEN,66.4,500,0,788.4
8137544532417937454,2020-01-31,OPEN,451.46,500,0,1780.74
-4446275174477240682,2020-01-31,OPEN,479.34,500,0,23.9
-3955508149597613507,2020-01-31,OPEN,182.53,500,0,696.01
6176256834576364461,2020-01-31,OPEN,464.6,500,0,5732.84
5992601734085828535,2020-01-31,OPEN,213.13,500,0,195.08
-3453570352797026100,2020-01-31,OPEN,404.62,500,0,399.12
-5669000914074575668,2020-01-31,OPEN,351.37,500,0,1146.91
5769340677241532616,2020-01-31,OPEN,451.2,500,0,1522.8
-800752086343399893,2020-01-31,OPEN,163.87,500,0,189.72
8677118171172700435,2020-01-31,OPEN,279.89,500,0,802.92
5047225967631965783,2020-01-31,OPEN,459.39,500,0,399.85
-3625853638727852350,2020-01-31,OPEN,38.97,500,0,263.45
2720818848710102747,2020-01-31,OPEN,498.62,500,0,225.53
-1448508705400474159,2020-01-31,OPEN,499.83,500,0,29.5
6214356874568315230,2020-01-31,OPEN,489.83,500,0,51.98
2986088017440015943,2020-01-31,OPEN,499.36,500,0,237
-5456122594355948299,2020-01-31,OPEN,459.31,500,0,414.21
-6088405353384749899,2020-01-31,OPEN,92.69,500,0,518.78
1353136375938979976,2020-01-31,OPEN,44.65,500,0,4379.63
-6142109990765672301,2020-01-31,OPEN,392.94,500,0,170.12
2245659481548211870,2020-01-31,OPEN,196.09,500,0,971.26
-31144383249274979,2020-01-31,OPEN,459.14,500,0,273.61
8816249980425131194,2020-01-31,OPEN,474.54,500,0,3821.6
-5866737231132880392,2020-01-31,OPEN,241.79,500,0,138.54
-7531024956393135640,2020-01-31,OPEN,466.68,500,0,215.48
440926699095794431,2020-01-31,OPEN,298.96,500,0,765.15
3394286024424428485,2020-01-31,OPEN,448.24,500,0,165.15
1951767127736777022,2020-01-31,OPEN,62.74,500,0,150.83
7934017620532510330,2020-01-31,OPEN,451.18,500,0,160.83
8009301029350335150,2020-01-31,OPEN,498.02,500,0,123.67
-7261962997129819423,2020-01-31,OPEN,322.76,500,0,4438.71
4762658761048047049,2020-01-31,OPEN,445.93,500,0,1775.69
-534848711093995949,2020-01-31,OPEN,465.45,500,0,214.2
8432061039196453513,2020-01-31,OPEN,499.59,500,0,50.49
6584446282189342463,2020-01-31,OPEN,431.58,500,0,1495.1
3524723701322403018,2020-01-31,OPEN,149.04,500,0,4944.59
-1360740087349958700,2020-01-31,OPEN,478.09,500,0,394
-37964641114912464,2020-01-31,OPEN,499.96,500,0,1163.96
-7557879416620367373,2020-01-31,OPEN,396.43,500,0,497.05
-6372821270914955113,2020-01-31,OPEN,336.33,500,0,345.64
-142656464815009871,2020-01-31,OPEN,436.76,500,0,968.17
-4691307787508909265,2020-01-31,OPEN,468.82,500,0,46.43
-1503184670175051020,2020-01-31,OPEN,492.13,500,0,23.4
3799286449063464481,2020-01-31,OPEN,89.72,500,0,13189.06
5590575523811527228,2020-01-31,OPEN,389.52,500,0,450
8890507266285636577,2020-01-31,OPEN,478.65,500,0,544.5
2696477292667635333,2020-01-31,OPEN,396.02,500,0,33.48
-7045143499284825845,2020-01-31,OPEN,34.92,500,0,594.54
-2147365758985820463,2020-01-31,OPEN,330.7,500,0,166.75
-5800285917755108806,2020-01-31,OPEN,287.12,500,0,591.36
-3580114987077366672,2020-01-31,OPEN,499.1,500,0,1244.5
6095548198555167297,2020-01-31,OPEN,499.15,500,0,755.4
3761894209957036722,2020-01-31,OPEN,481.7,500,0,873.46
679695682909308200,2020-01-31,OPEN,479.57,500,0,19
-1422468914493507093,2020-01-31,OPEN,477.04,500,0,19.75
-951178097544518806,2020-01-31,OPEN,499.14,500,0,279.19
7134838937934047028,2020-01-31,OPEN,490.71,500,0,551.42
952125701974917068,2020-01-31,OPEN,478.16,500,0,184.16
7561476494672956031,2020-01-31,OPEN,392.47,500,0,1619.65
1821241247053711053,2020-01-31,OPEN,60.38,500,0,2589.41
-168850228745699302,2020-01-31,OPEN,129.05,500,0,1035.73
-6591501703551645482,2020-01-31,OPEN,468.62,500,0,1733.13
5761715481570196338,2020-01-31,OPEN,499.5,500,0,54.5
-1423672307531840697,2020-01-31,OPEN,499.49,500,0,368.45
-5428654837292721827,2020-01-31,OPEN,499.81,500,0,35.3
-8982936744716096745,2020-01-31,OPEN,275.48,500,0,263.31
-4505007043085323314,2020-01-31,OPEN,484.55,500,0,522.3
975399962436157781,2020-01-31,OPEN,458.38,500,0,503.88
5925358551038910193,2020-01-31,OPEN,269.3,500,0,289.3
-2404437828711305675,2020-01-31,OPEN,483.5,500,0,111.64
-3782663641680788368,2020-01-31,OPEN,106.58,500,0,1889.33
-1352942629478104306,2020-01-31,OPEN,484.53,500,0,585.47
1717330946746474635,2020-01-31,OPEN,499.62,500,0,85
1735524423914022894,2020-01-31,OPEN,320.47,500,0,2612.5
4109250574443351585,2020-01-31,OPEN,358.66,500,0,2424.84
-1135845480909571919,2020-01-31,OPEN,498.08,500,0,174.14
-7919926616594995280,2020-01-31,OPEN,400.08,500,0,155.32
823213166306478778,2020-01-31,OPEN,221.51,500,0,537.64
8876029243476815323,2020-01-31,OPEN,499.67,500,0,320.9
6825058189839863268,2020-01-31,OPEN,480.1,500,0,58.83
-1702094016619371514,2020-01-31,OPEN,495.02,500,0,511.5
-2742104807332779515,2020-01-31,OPEN,499.76,500,0,16.29
-3285607481951822986,2020-01-31,OPEN,499.83,500,0,75
-5655826955463493455,2020-01-31,OPEN,463.97,500,0,1368.19
-7611953652145369630,2020-01-31,OPEN,404.78,500,0,965.81
6414579170318327082,2020-01-31,OPEN,133.84,500,0,457.48
-6172808401852873455,2020-01-31,OPEN,332.89,500,0,2966.49
-2563846458446229834,2020-01-31,OPEN,418.36,500,0,15.1
8157505649680783963,2020-01-31,OPEN,164.52,500,0,1009.16
-2086771136361045878,2020-01-31,OPEN,370.34,500,0,215.5
-6614956868378614915,2020-01-31,OPEN,115.59,500,0,2663.03
2536816603732461219,2020-01-31,OPEN,396.66,500,0,99.15
134972926532532774,2020-01-31,OPEN,446.95,500,0,1078.02
8231014839065865430,2020-01-31,OPEN,399.81,500,0,2116.68
7232118119518358801,2020-01-31,OPEN,497.34,500,0,309.98
7474861684987033608,2020-01-31,OPEN,368.02,500,0,804.94
-1714384897817077318,2020-01-31,OPEN,174.52,500,0,805.09
-8260713037110742756,2020-01-31,OPEN,482.22,500,0,778.2
-4979631247157015328,2020-01-31,OPEN,449.39,500,0,35.5
-4685873425491619363,2020-01-31,OPEN,483.6,500,0,457.09
-8049533208777045433,2020-01-31,OPEN,492.33,500,0,1733.53
-5441400699983842208,2020-01-31,OPEN,300.37,500,0,1831.47
-1072675096356255490,2020-01-31,OPEN,498,500,0,1682.16
415165913427232389,2020-01-31,OPEN,295.46,500,0,190.72
-3264993590440466383,2020-01-31,OPEN,489.9,500,0,17
3862833301295941837,2020-01-31,OPEN,492.03,500,0,190.5
4758508196013377174,2020-01-31,OPEN,497.77,500,0,127.11
-281544866787475895,2020-01-31,OPEN,503.84,500,0,378.15
3864708717713251729,2020-01-31,OPEN,199.71,500,0,525.35
-6552108618297779484,2020-01-31,OPEN,484.29,500,0,184.77
3695779448956562404,2020-01-31,OPEN,47.56,500,0,1036.41
-494360647648943150,2020-01-31,OPEN,410.32,500,0,1882.02
2108509062335666070,2020-01-31,OPEN,458.87,500,0,18.35
-1588110432081706267,2020-01-31,OPEN,287.58,500,0,176.64
-2532875200535338182,2020-01-31,OPEN,479.68,500,0,1388.78
-4863327920691602084,2020-01-31,OPEN,49.19,500,0,416.88
-5707576044480226331,2020-01-31,OPEN,44.67,500,0,759.51
-2232142329160733106,2020-01-31,OPEN,475.39,500,0,369.68
4588162626039578631,2020-01-31,OPEN,397.78,500,0,328.26
-4129325486572758036,2020-01-31,OPEN,370.61,500,0,38.31
-7070008832796440648,2020-01-31,OPEN,349.56,500,0,843.5
-3033641654080987086,2020-01-31,OPEN,499.91,500,0,31.5
-7649095743956541643,2020-01-31,OPEN,478.27,500,0,7348.25
-4111379207874547225,2020-01-31,OPEN,468.39,500,0,51.68
44154297689959017,2020-01-31,OPEN,300.81,500,0,1583.14
4322089190914055994,2020-01-31,OPEN,479.14,500,0,93.91
7361724205373579460,2020-01-31,OPEN,499.48,500,0,700.52
3258922144717875082,2020-01-31,OPEN,272.81,500,0,2727.95
3588489385568347082,2020-01-31,OPEN,427.12,500,0,114.96
3871121829371657483,2020-01-31,OPEN,425.82,500,0,183.89
-5891371374182013006,2020-01-31,OPEN,383.73,500,0,2100.11
-5439247582828751397,2020-01-31,OPEN,451.24,500,0,375.88
7873262144272573049,2020-01-31,OPEN,36.5,500,0,8659.67
567829844190261981,2020-01-31,OPEN,497.52,500,0,50.5
-2531398729767893699,2020-01-31,OPEN,441.74,500,0,928.23
-953090963080344918,2020-01-31,OPEN,265.67,500,0,1372.31
3779556818696155847,2020-01-31,OPEN,431.97,500,0,287.75
-1436330185556072019,2020-01-31,OPEN,91.84,500,0,894.4
1130897992374315784,2020-01-31,OPEN,335.85,500,0,695.28
2496682971897996307,2020-01-31,OPEN,98.14,500,0,1570.54
2833843731129104379,2020-01-31,OPEN,481.32,500,0,23.49
6464566277075385131,2020-01-31,OPEN,449.44,500,0,1499.07
8178167934170896549,2020-01-31,OPEN,129.58,500,0,1132.63
2969537559465100173,2020-01-31,OPEN,502.44,500,0,1763.92
7924511513926054514,2020-01-31,OPEN,417.76,500,0,87.66
8118394149495690672,2020-01-31,OPEN,363.66,500,0,1165.29
-7215391890688501522,2020-01-31,OPEN,122.92,500,0,1676.91
-13764660338675816,2020-01-31,OPEN,346.59,500,0,2066.5
-6249678374118063926,2020-01-31,OPEN,476.06,500,0,626.54
7632353695523720812,2020-01-31,OPEN,88.59,500,0,344
2405758516347229428,2020-01-31,OPEN,283.83,500,0,1096.93
-7819310726640627491,2020-01-31,OPEN,158.52,500,0,952.99
-4366669147904913132,2020-01-31,OPEN,492.89,500,0,283.76
-128419700031395272,2020-01-31,OPEN,484.16,500,0,165.5
741359334354886159,2020-01-31,OPEN,267.35,500,0,339.71
-6181155386395824276,2020-01-31,OPEN,456.43,500,0,42.69
2328594886353611673,2020-01-31,OPEN,413.17,500,0,20.5
-8606558538439072738,2020-01-31,OPEN,499.04,500,0,46.69
-324808267771187904,2020-01-31,OPEN,280.99,500,0,18.25
7254688552758479970,2020-01-31,OPEN,492.26,500,0,1062.15
-7351919534693603094,2020-01-31,OPEN,360.77,500,0,63.5
-3197192597812264551,2020-01-31,OPEN,279.99,500,0,814.05
8527088966160354885,2020-01-31,OPEN,499.77,500,0,300.5
-2807228654061329333,2020-01-31,OPEN,168.96,500,0,2516.3
3266405598323096693,2020-01-31,OPEN,469.66,500,0,710.47
-6466451571540475495,2020-01-31,OPEN,418.55,500,0,40.5
-8491061521390189982,2020-01-31,OPEN,192.04,500,0,318.61
-5566244495986139787,2020-01-31,OPEN,495.11,500,0,583.29
-3526040406826260178,2020-01-31,OPEN,497.03,500,0,78.26
7067185828901438346,2020-01-31,OPEN,176.26,500,0,1396.42
-8873809648898656330,2020-01-31,OPEN,484.99,500,0,88.24
-4076283928099837383,2020-01-31,OPEN,446.89,500,0,17.7
-7307236632732797356,2020-01-31,OPEN,430.14,500,0,153.49
4234013566552730526,2020-01-31,OPEN,173.7,500,0,513.44
8642576517906230005,2020-01-31,OPEN,499.15,500,0,978.46
89314678778089707,2020-01-31,OPEN,319.97,500,0,851.21
4123413511681527956,2020-01-31,OPEN,497.59,500,0,106.46
562138354196592461,2020-01-31,OPEN,479.5,500,0,189.55
8307114107229156408,2020-01-31,OPEN,297.84,500,0,38.93
-5463863161413917097,2020-01-31,OPEN,406.25,500,0,1578.67
8747078485201468812,2020-01-31,OPEN,407.04,500,0,52.88
-7093827047668031250,2020-01-31,OPEN,473.56,500,0,1624.08
2888727632025767169,2020-01-31,OPEN,488.71,500,0,1356.84
4395082929925866727,2020-01-31,OPEN,478.2,500,0,22.98
6928814505897326936,2020-01-31,OPEN,158.38,500,0,1818.71
-3582722685573711123,2020-01-31,OPEN,475.05,500,0,799.53
-2289724552539279748,2020-01-31,OPEN,123.2,500,0,528.93
-4560407924949721090,2020-01-31,OPEN,483.57,500,0,117.78
3152708834398104108,2020-01-31,OPEN,95.67,500,0,1330.62
7008099404621714600,2020-01-31,OPEN,424.72,500,0,3970.55
5831165280637144400,2020-01-31,OPEN,447.3,500,0,369.62
-6506771394692121502,2020-01-31,OPEN,187.96,500,0,3379.12
-6494499583144252715,2020-01-31,OPEN,491.6,500,0,689.25
3072757907364777487,2020-01-31,OPEN,489.17,500,0,89.8
-5348461086193827462,2020-01-31,OPEN,407.79,500,0,1100.95
-5590239349134404821,2020-01-31,OPEN,413.67,500,0,20
6500710859305216659,2020-01-31,OPEN,501.04,500,0,197.33
6128358334878506623,2020-01-31,OPEN,498.5,500,0,29.75
7964181849675385701,2020-01-31,OPEN,138.12,500,0,2797.24
-6328190995715163327,2020-01-31,OPEN,55.34,500,0,633.63
-3061739949607792455,2020-01-31,OPEN,477.91,500,0,313.9
-7532234376112579784,2020-01-31,OPEN,499.84,500,0,1517.39
-7628620727918869336,2020-01-31,OPEN,499.71,500,0,720.99
6113732742376331005,2020-01-31,OPEN,492.58,500,0,548.49
-396945100501988639,2020-01-31,OPEN,468.94,500,0,581.87
-6846317538920308371,2020-01-31,OPEN,495.2,500,0,280.69
-2780319490591613028,2020-01-31,OPEN,257.35,500,0,247.54
-4414343047707251270,2020-01-31,OPEN,496.21,500,0,75.5
8920271980485886801,2020-01-31,OPEN,425.03,500,0,1031.81
2780627162128132179,2020-01-31,OPEN,487.29,500,0,1629.68
3103516329450605807,2020-01-31,OPEN,381.05,500,0,1072.01
4314741007379323838,2020-01-31,OPEN,476.08,500,0,55
7036697971928556652,2020-01-31,OPEN,489.68,500,0,20.49
6330998129573844711,2020-01-31,OPEN,499.55,500,0,59.5
-7914731099040607425,2020-01-31,OPEN,480.49,500,0,68.55
1268714635112351862,2020-01-31,OPEN,497.65,500,0,533.06
8735210946376748113,2020-01-31,OPEN,407.89,500,0,881.41
-918566229230371836,2020-01-31,OPEN,473.57,500,0,1005.98
-6973823827789180530,2020-01-31,OPEN,254.03,500,0,1984.64
-7484506460785348280,2020-01-31,OPEN,473.63,500,0,171.95
-7011085798499456934,2020-01-31,OPEN,427.11,500,0,2501.3
-8453455631603033620,2020-01-31,OPEN,75.99,500,0,126.59
7387711681870988815,2020-01-31,OPEN,67.89,500,0,3096.36
-664120893947983745,2020-01-31,OPEN,149.41,500,0,3923.8
-5048989509982840505,2020-01-31,OPEN,495.12,500,0,215.3
1727563092335891913,2020-01-31,OPEN,483.68,500,0,138.7
-4264826098345330592,2020-01-31,OPEN,495.92,500,0,61.26
-3028045928051477164,2020-01-31,OPEN,176.29,500,0,6473.71
7855732599927022706,2020-01-31,OPEN,447.79,500,0,3162.82
-147144426455603558,2020-01-31,OPEN,353.3,500,0,13113.72
-1897505312050011387,2020-01-31,OPEN,449.3,500,0,300.5
-2246912140994295218,2020-01-31,OPEN,499.77,500,0,827.89
6872959281405192365,2020-01-31,OPEN,291.04,500,0,1433.36
4964666724548422325,2020-01-31,OPEN,486.66,500,0,475.69
1182989200334981008,2020-01-31,OPEN,479.43,500,0,3673.17
-400894084678476062,2020-01-31,OPEN,432.81,500,0,326.33
8486242425930393589,2020-01-31,OPEN,498.83,500,0,1271.86
-3044966554961222431,2020-01-31,OPEN,460.84,500,0,1918.01
-4956642360840582761,2020-01-31,OPEN,167.97,500,0,3838.84
7618463462832609453,2020-01-31,OPEN,261.64,500,0,1888.64
-7168133617496972696,2020-01-31,OPEN,427.51,500,0,949.8
260616666691889501,2020-01-31,OPEN,340.89,500,0,460.14
3225702681743538325,2020-01-31,OPEN,321.12,500,0,497.06
-5394048408101353339,2020-01-31,OPEN,499.39,500,0,3743.14
-4846589766527806092,2020-01-31,OPEN,412.19,500,0,2179.26
3668914188979110870,2020-01-31,OPEN,469.08,500,0,2788.67
-5383048261704064404,2020-01-31,OPEN,401.47,500,0,17.99
-3198201382107042992,2020-01-31,OPEN,354.66,500,0,1255.66
-6721356072386324031,2020-01-31,OPEN,149.35,500,0,176.88
-3148415259058173607,2020-01-31,OPEN,34.12,500,0,1368.94
-7171467433760765130,2020-01-31,OPEN,410.33,500,0,163.67
3722610449625498280,2020-01-31,OPEN,137.34,500,0,554.99
-2220975189585993228,2020-01-31,OPEN,425.51,500,0,1244.94
1233355094030884154,2020-01-31,OPEN,473.65,500,0,215.5
-3100368578420589395,2020-01-31,OPEN,454.71,500,0,727.9
4194713316407983739,2020-01-31,OPEN,483.38,500,0,789.08
4795475981893094515,2020-01-31,OPEN,98.97,500,0,966.46
4520859998238730321,2020-01-31,OPEN,329.73,500,0,1140.06
-1255892605794447625,2020-01-31,OPEN,463.53,500,0,6471.11
2565084999104984910,2020-01-31,OPEN,37.58,500,0,5308.73
762057895841702619,2020-01-31,OPEN,478.39,500,0,31.5
2066634539573995682,2020-01-31,OPEN,499.98,500,0,500
-349900554271866313,2020-01-31,OPEN,409.36,500,0,692.36
7750335108165776087,2020-01-31,OPEN,433.78,500,0,25.55
-2359689470351419552,2020-01-31,OPEN,484.13,500,0,376.88
-6260961305526996752,2020-01-31,OPEN,466.72,500,0,236.52
951563228882393139,2020-01-31,OPEN,400.93,500,0,752.08
1800719607911591239,2020-01-31,OPEN,259.37,500,0,1040.32
7374914386470495582,2020-01-31,OPEN,499.36,500,0,1461.63
1667329908034205299,2020-01-31,OPEN,397.05,500,0,1207.11
-6342126864654890077,2020-01-31,OPEN,492.12,500,0,886.94
-6488517862925627296,2020-01-31,OPEN,485.48,500,0,1198.14
6428840183886986128,2020-01-31,OPEN,476.06,500,0,369.27
1661341460722259107,2020-01-31,OPEN,484.04,500,0,6291.39
11319401323934999,2020-01-31,OPEN,468.48,500,0,45.5
-8402093857129353358,2020-01-31,OPEN,459.98,500,0,80.32
4118145821323350609,2020-01-31,OPEN,438.47,500,0,1491.09
-9215568530955243673,2020-01-31,OPEN,269.54,500,0,931.45
-6678630742882821451,2020-01-31,OPEN,395.26,500,0,118.79
4141566436213295277,2020-01-31,OPEN,441.48,500,0,131.89
54864335055601348,2020-01-31,OPEN,55.85,500,0,13
-7915747800268997140,2020-01-31,OPEN,492.49,500,0,2991.46
-5711350489754902692,2020-01-31,OPEN,282.9,500,0,1875.38
-1917697216521536564,2020-01-31,OPEN,402.9,500,0,2705.43
5547121666245339149,2020-01-31,OPEN,125.01,500,0,2373.6
8671128383451301200,2020-01-31,OPEN,490.88,500,0,8155.34
-3088776060281787678,2020-01-31,OPEN,482.73,500,0,35.5
-8464188254356569119,2020-01-31,OPEN,115.22,500,0,780.61
-2227469468887569398,2020-01-31,OPEN,334.11,500,0,1021.62
-2755335197358049932,2020-01-31,OPEN,36.69,500,0,502.31
-6641141737647244284,2020-01-31,OPEN,484.28,500,0,438.69
8530282905336868070,2020-01-31,OPEN,479.97,500,0,941.44
-6632007441088376349,2020-01-31,OPEN,479.9,500,0,309.79
2521994041441195934,2020-01-31,OPEN,472.8,500,0,18.85
-6351997617115279484,2020-01-31,OPEN,43.54,500,0,1540.3
-2555202653754125225,2020-01-31,OPEN,496.12,500,0,384.46
2881796605314956107,2020-01-31,OPEN,491.3,500,0,1258.19
-2375793195617274975,2020-01-31,OPEN,436.14,500,0,28.45
2345803361949887072,2020-01-31,OPEN,489.61,500,0,275.55
675249509852350119,2020-01-31,OPEN,400.76,500,0,1778.02
-4787419395250305674,2020-01-31,OPEN,462.54,500,0,1291.12
4353110904057144573,2020-01-31,OPEN,399.64,500,0,692.41
-8990984678428836976,2020-01-31,OPEN,74.77,500,0,636.36
2131296709537183322,2020-01-31,OPEN,496.21,500,0,736.2
